CUDIS,Nivel,NOTA1,vivienda turistica,unidad1,nota2,plazas,unidad2,nota3,plazas por vivienda turistica,unidad3,nota4,Porcentaje vivienda turistica,UNIDAD4,PERIODO,PROV,PROV_LITERAL,MUN,MUN_LITERAL
0208201,Distritos,,2,Viviendas,,8,Plazas,,4,Plazas,,0.638977635782748,Porcentaje,2024M11,02,Albacete,02082,Villatoya
0208301,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,02,Albacete,02083,Villavaliente
0208401,Distritos,,8,Viviendas,,63,Plazas,,7.875,Plazas,,1.49253731343284,Porcentaje,2024M11,02,Albacete,02084,Villaverde de Guadalimar
0208501,Distritos,,1,Viviendas,,16,Plazas,,16,Plazas,,0.238663484486874,Porcentaje,2024M11,02,Albacete,02085,Viveros
0208601,Distritos,,65,Viviendas,,539,Plazas,,8.29230769230769,Plazas,,1.80856983861992,Porcentaje,2024M11,02,Albacete,02086,Yeste
0290101,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,02,Albacete,02901,Pozo Cañada
0300101,Distritos,,39,Viviendas,,242,Plazas,,6.20512820512821,Plazas,,6.52173913043478,Porcentaje,2024M11,03,Alicante/Alacant,03001,"Atzúbia, l'"
0300201,Distritos,,16,Viviendas,,105,Plazas,,6.5625,Plazas,,0.544959128065395,Porcentaje,2024M11,03,Alicante/Alacant,03002,Agost
0300301,Distritos,,6,Viviendas,,45,Plazas,,7.5,Plazas,,0.947867298578199,Porcentaje,2024M11,03,Alicante/Alacant,03003,Agres
0300401,Distritos,,19,Viviendas,,110,Plazas,,5.78947368421053,Plazas,,2.04081632653061,Porcentaje,2024M11,03,Alicante/Alacant,03004,Aigües
0300501,Distritos,,5,Viviendas,,15,Plazas,,3,Plazas,,0.181422351233672,Porcentaje,2024M11,03,Alicante/Alacant,03005,Albatera
0300502,Distritos,,9,Viviendas,,38,Plazas,,4.22222222222222,Plazas,,0.22883295194508,Porcentaje,2024M11,03,Alicante/Alacant,03005,Albatera
0300601,Distritos,,37,Viviendas,,217,Plazas,,5.86486486486486,Plazas,,3.38208409506399,Porcentaje,2024M11,03,Alicante/Alacant,03006,Alcalalí
0300701,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03007,Alcosser
0300801,Distritos,,5,Viviendas,,25,Plazas,,5,Plazas,,1.953125,Porcentaje,2024M11,03,Alicante/Alacant,03008,Alcoleja
0300908,Distritos,,15,Viviendas,,79,Plazas,,5.26666666666667,Plazas,,0.257820556892403,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300907,Distritos,,1,Viviendas,,3,Plazas,,3,Plazas,,0.0279876854184159,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300906,Distritos,,2,Viviendas,,7,Plazas,,3.5,Plazas,,0.0632511068943706,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300905,Distritos,,17,Viviendas,,51,Plazas,,3,Plazas,,0.441673161860223,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300904,Distritos,,4,Viviendas,,17,Plazas,,4.25,Plazas,,0.0863744331677823,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300901,Distritos,,36,Viviendas,,141,Plazas,,3.91666666666667,Plazas,,0.890648193963384,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300902,Distritos,,21,Viviendas,,80,Plazas,,3.80952380952381,Plazas,,0.398255262658828,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0300903,Distritos,,4,Viviendas,,13,Plazas,,3.25,Plazas,,0.113378684807256,Porcentaje,2024M11,03,Alicante/Alacant,03009,Alcoi/Alcoy
0301001,Distritos,,6,Viviendas,,24,Plazas,,4,Plazas,,1.74418604651163,Porcentaje,2024M11,03,Alicante/Alacant,03010,Alfafara
0301101,Distritos,,570,Viviendas,,2791,Plazas,,4.89649122807018,Plazas,,4.47866740001571,Porcentaje,2024M11,03,Alicante/Alacant,03011,"Alfàs del Pi, l'"
0301201,Distritos,,59,Viviendas,,319,Plazas,,5.40677966101695,Plazas,,1.39150943396226,Porcentaje,2024M11,03,Alicante/Alacant,03012,Algorfa
0301301,Distritos,,5,Viviendas,,19,Plazas,,3.8,Plazas,,0.529661016949152,Porcentaje,2024M11,03,Alicante/Alacant,03013,Algueña
0301408,Distritos,,233,Viviendas,,1112,Plazas,,4.7725321888412,Plazas,,1.01626902778384,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301407,Distritos,,85,Viviendas,,272,Plazas,,3.2,Plazas,,0.592458353662787,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301404,Distritos,,857,Viviendas,,3990,Plazas,,4.65577596266044,Plazas,,1.70948695444028,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301403,Distritos,,383,Viviendas,,1569,Plazas,,4.09660574412533,Plazas,,1.48036487322202,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301401,Distritos,,1176,Viviendas,,4905,Plazas,,4.17091836734694,Plazas,,7.11261642675699,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301406,Distritos,,186,Viviendas,,745,Plazas,,4.00537634408602,Plazas,,0.807817589576547,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301402,Distritos,,1002,Viviendas,,4331,Plazas,,4.32235528942116,Plazas,,4.94863690241012,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301405,Distritos,,77,Viviendas,,303,Plazas,,3.93506493506493,Plazas,,0.528374390997049,Porcentaje,2024M11,03,Alicante/Alacant,03014,Alacant/Alicante
0301501,Distritos,,34,Viviendas,,149,Plazas,,4.38235294117647,Plazas,,0.377651893813173,Porcentaje,2024M11,03,Alicante/Alacant,03015,Almoradí
0301502,Distritos,,12,Viviendas,,64,Plazas,,5.33333333333333,Plazas,,0.60790273556231,Porcentaje,2024M11,03,Alicante/Alacant,03015,Almoradí
0301601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03016,Almudaina
0301701,Distritos,,1,Viviendas,,2,Plazas,,2,Plazas,,0.336700336700337,Porcentaje,2024M11,03,Alicante/Alacant,03017,"Alqueria d'Asnar, l'"
0301801,Distritos,,252,Viviendas,,1137,Plazas,,4.51190476190476,Plazas,,5.97439544807966,Porcentaje,2024M11,03,Alicante/Alacant,03018,Altea
0301802,Distritos,,219,Viviendas,,955,Plazas,,4.36073059360731,Plazas,,7.26127320954907,Porcentaje,2024M11,03,Alicante/Alacant,03018,Altea
0301803,Distritos,,813,Viviendas,,4496,Plazas,,5.53013530135301,Plazas,,7.34085778781038,Porcentaje,2024M11,03,Alicante/Alacant,03018,Altea
0301903,Distritos,,2,Viviendas,,6,Plazas,,3,Plazas,,0.0786472670074715,Porcentaje,2024M11,03,Alicante/Alacant,03019,Aspe
0301902,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.0452898550724638,Porcentaje,2024M11,03,Alicante/Alacant,03019,Aspe
0301901,Distritos,,2,Viviendas,,16,Plazas,,8,Plazas,,0.0865426222414539,Porcentaje,2024M11,03,Alicante/Alacant,03019,Aspe
0301904,Distritos,,24,Viviendas,,150,Plazas,,6.25,Plazas,,0.535833891493637,Porcentaje,2024M11,03,Alicante/Alacant,03019,Aspe
0302001,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03020,Balones
0302102,Distritos,,7,Viviendas,,46,Plazas,,6.57142857142857,Plazas,,0.297745640153126,Porcentaje,2024M11,03,Alicante/Alacant,03021,Banyeres de Mariola
0302101,Distritos,,9,Viviendas,,38,Plazas,,4.22222222222222,Plazas,,0.429184549356223,Porcentaje,2024M11,03,Alicante/Alacant,03021,Banyeres de Mariola
0302201,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.540540540540541,Porcentaje,2024M11,03,Alicante/Alacant,03022,Benasau
0302301,Distritos,,4,Viviendas,,19,Plazas,,4.75,Plazas,,0.294985250737463,Porcentaje,2024M11,03,Alicante/Alacant,03023,Beneixama
0302401,Distritos,,3,Viviendas,,16,Plazas,,5.33333333333333,Plazas,,0.11290929619872,Porcentaje,2024M11,03,Alicante/Alacant,03024,Benejúzar
0302501,Distritos,,6,Viviendas,,40,Plazas,,6.66666666666667,Plazas,,0.539083557951483,Porcentaje,2024M11,03,Alicante/Alacant,03025,Benferri
0302601,Distritos,,37,Viviendas,,191,Plazas,,5.16216216216216,Plazas,,2.69679300291545,Porcentaje,2024M11,03,Alicante/Alacant,03026,Beniarbeig
0302701,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.429184549356223,Porcentaje,2024M11,03,Alicante/Alacant,03027,Beniardà
0302801,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.111358574610245,Porcentaje,2024M11,03,Alicante/Alacant,03028,Beniarrés
0302901,Distritos,,11,Viviendas,,52,Plazas,,4.72727272727273,Plazas,,2.19560878243513,Porcentaje,2024M11,03,Alicante/Alacant,03029,Benigembla
0303001,Distritos,,21,Viviendas,,142,Plazas,,6.76190476190476,Plazas,,2.23166843783209,Porcentaje,2024M11,03,Alicante/Alacant,03030,Benidoleig
0303104,Distritos,,668,Viviendas,,3321,Plazas,,4.97155688622755,Plazas,,5.21467603434817,Porcentaje,2024M11,03,Alicante/Alacant,03031,Benidorm
0303101,Distritos,,518,Viviendas,,2394,Plazas,,4.62162162162162,Plazas,,4.49730856051398,Porcentaje,2024M11,03,Alicante/Alacant,03031,Benidorm
0303103,Distritos,,117,Viviendas,,540,Plazas,,4.61538461538461,Plazas,,1.05911107087897,Porcentaje,2024M11,03,Alicante/Alacant,03031,Benidorm
0303102,Distritos,,1671,Viviendas,,7733,Plazas,,4.62776780371035,Plazas,,6.65630975143404,Porcentaje,2024M11,03,Alicante/Alacant,03031,Benidorm
0303201,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03032,Benifallim
0303301,Distritos,,3,Viviendas,,18,Plazas,,6,Plazas,,1.61290322580645,Porcentaje,2024M11,03,Alicante/Alacant,03033,Benifato
0303401,Distritos,,39,Viviendas,,218,Plazas,,5.58974358974359,Plazas,,1.64003364171573,Porcentaje,2024M11,03,Alicante/Alacant,03034,Benijófar
0303501,Distritos,,1,Viviendas,,2,Plazas,,2,Plazas,,0.16366612111293,Porcentaje,2024M11,03,Alicante/Alacant,03035,Benilloba
0303601,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03036,Benillup
0303701,Distritos,,24,Viviendas,,98,Plazas,,4.08333333333333,Plazas,,4.82897384305835,Porcentaje,2024M11,03,Alicante/Alacant,03037,Benimantell
0303801,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03038,Benimarfull
0303901,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03039,Benimassot
0304001,Distritos,,20,Viviendas,,116,Plazas,,5.8,Plazas,,6.68896321070234,Porcentaje,2024M11,03,Alicante/Alacant,03040,Benimeli
0304101,Distritos,,37,Viviendas,,204,Plazas,,5.51351351351351,Plazas,,0.985352862849534,Porcentaje,2024M11,03,Alicante/Alacant,03041,Benissa
0304102,Distritos,,991,Viviendas,,6744,Plazas,,6.80524722502523,Plazas,,14.3519188993483,Porcentaje,2024M11,03,Alicante/Alacant,03041,Benissa
0304201,Distritos,,634,Viviendas,,3602,Plazas,,5.6813880126183,Plazas,,10.8747855917667,Porcentaje,2024M11,03,Alicante/Alacant,03042,"Poble Nou de Benitatxell, el/Benitachell"
0304301,Distritos,,26,Viviendas,,167,Plazas,,6.42307692307692,Plazas,,0.903091351163599,Porcentaje,2024M11,03,Alicante/Alacant,03043,Biar
0304401,Distritos,,4,Viviendas,,23,Plazas,,5.75,Plazas,,0.121432908318154,Porcentaje,2024M11,03,Alicante/Alacant,03044,Bigastro
0304501,Distritos,,13,Viviendas,,90,Plazas,,6.92307692307692,Plazas,,3.76811594202899,Porcentaje,2024M11,03,Alicante/Alacant,03045,Bolulla
0304601,Distritos,,65,Viviendas,,451,Plazas,,6.93846153846154,Plazas,,2.77303754266212,Porcentaje,2024M11,03,Alicante/Alacant,03046,Busot
0304702,Distritos,,2613,Viviendas,,14485,Plazas,,5.54343666283965,Plazas,,14.6872013939632,Porcentaje,2024M11,03,Alicante/Alacant,03047,Calp
0304701,Distritos,,489,Viviendas,,2140,Plazas,,4.37627811860941,Plazas,,5.84578601315003,Porcentaje,2024M11,03,Alicante/Alacant,03047,Calp
0304801,Distritos,,9,Viviendas,,47,Plazas,,5.22222222222222,Plazas,,0.801424755120214,Porcentaje,2024M11,03,Alicante/Alacant,03048,Callosa d'en Sarrià
0304802,Distritos,,30,Viviendas,,190,Plazas,,6.33333333333333,Plazas,,0.815660685154975,Porcentaje,2024M11,03,Alicante/Alacant,03048,Callosa d'en Sarrià
0304902,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.0266524520255864,Porcentaje,2024M11,03,Alicante/Alacant,03049,Callosa de Segura
0304901,Distritos,,1,Viviendas,,6,Plazas,,6,Plazas,,0.0185528756957328,Porcentaje,2024M11,03,Alicante/Alacant,03049,Callosa de Segura
0305001,Distritos,,360,Viviendas,,1858,Plazas,,5.16111111111111,Plazas,,3.06018361101666,Porcentaje,2024M11,03,Alicante/Alacant,03050,"Campello, el"
0305002,Distritos,,509,Viviendas,,2545,Plazas,,5,Plazas,,4.97313141182218,Porcentaje,2024M11,03,Alicante/Alacant,03050,"Campello, el"
0305003,Distritos,,449,Viviendas,,2849,Plazas,,6.34521158129176,Plazas,,9.35027072053311,Porcentaje,2024M11,03,Alicante/Alacant,03050,"Campello, el"
0305101,Distritos,,1,Viviendas,,10,Plazas,,10,Plazas,,0.290697674418605,Porcentaje,2024M11,03,Alicante/Alacant,03051,"Camp de Mirra, el/Campo de Mirra"
0305201,Distritos,,2,Viviendas,,6,Plazas,,3,Plazas,,0.264200792602378,Porcentaje,2024M11,03,Alicante/Alacant,03052,Cañada
0305302,Distritos,,21,Viviendas,,123,Plazas,,5.85714285714286,Plazas,,0.388098318240621,Porcentaje,2024M11,03,Alicante/Alacant,03053,Castalla
0305301,Distritos,,8,Viviendas,,46,Plazas,,5.75,Plazas,,0.305576776165011,Porcentaje,2024M11,03,Alicante/Alacant,03053,Castalla
0305401,Distritos,,11,Viviendas,,52,Plazas,,4.72727272727273,Plazas,,1.98915009041591,Porcentaje,2024M11,03,Alicante/Alacant,03054,Castell de Castells
0305501,Distritos,,18,Viviendas,,134,Plazas,,7.44444444444444,Plazas,,0.387596899224806,Porcentaje,2024M11,03,Alicante/Alacant,03055,Catral
0305602,Distritos,,9,Viviendas,,75,Plazas,,8.33333333333333,Plazas,,0.456389452332657,Porcentaje,2024M11,03,Alicante/Alacant,03056,Cocentaina
0305601,Distritos,,16,Viviendas,,66,Plazas,,4.125,Plazas,,0.313787017062169,Porcentaje,2024M11,03,Alicante/Alacant,03056,Cocentaina
0305701,Distritos,,14,Viviendas,,94,Plazas,,6.71428571428571,Plazas,,3.03687635574837,Porcentaje,2024M11,03,Alicante/Alacant,03057,Confrides
0305801,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.0283205890682526,Porcentaje,2024M11,03,Alicante/Alacant,03058,Cox
0305902,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03059,Crevillent
0305904,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03059,Crevillent
0305905,Distritos,,20,Viviendas,,129,Plazas,,6.45,Plazas,,0.446627958910228,Porcentaje,2024M11,03,Alicante/Alacant,03059,Crevillent
0305901,Distritos,,4,Viviendas,,22,Plazas,,5.5,Plazas,,0.0791139240506329,Porcentaje,2024M11,03,Alicante/Alacant,03059,Crevillent
0305903,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03059,Crevillent
0306001,Distritos,,3,Viviendas,,24,Plazas,,8,Plazas,,1.92307692307692,Porcentaje,2024M11,03,Alicante/Alacant,03060,Quatretondeta
0306101,Distritos,,18,Viviendas,,120,Plazas,,6.66666666666667,Plazas,,1.22615803814714,Porcentaje,2024M11,03,Alicante/Alacant,03061,Daya Nueva
0306201,Distritos,,17,Viviendas,,92,Plazas,,5.41176470588235,Plazas,,2.62751159196291,Porcentaje,2024M11,03,Alicante/Alacant,03062,Daya Vieja
0306303,Distritos,,558,Viviendas,,3127,Plazas,,5.60394265232975,Plazas,,7.46089049338147,Porcentaje,2024M11,03,Alicante/Alacant,03063,Dénia
0306302,Distritos,,912,Viviendas,,4745,Plazas,,5.20285087719298,Plazas,,8.21621621621622,Porcentaje,2024M11,03,Alicante/Alacant,03063,Dénia
0306304,Distritos,,174,Viviendas,,854,Plazas,,4.90804597701149,Plazas,,2.11011399466408,Porcentaje,2024M11,03,Alicante/Alacant,03063,Dénia
0306301,Distritos,,2055,Viviendas,,10117,Plazas,,4.92311435523114,Plazas,,11.1611992179014,Porcentaje,2024M11,03,Alicante/Alacant,03063,Dénia
0306402,Distritos,,18,Viviendas,,87,Plazas,,4.83333333333333,Plazas,,1.47299509001637,Porcentaje,2024M11,03,Alicante/Alacant,03064,Dolores
0306401,Distritos,,12,Viviendas,,71,Plazas,,5.91666666666667,Plazas,,0.375117224132541,Porcentaje,2024M11,03,Alicante/Alacant,03064,Dolores
0306504,Distritos,,9,Viviendas,,32,Plazas,,3.55555555555556,Plazas,,0.0746516257465163,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306507,Distritos,,641,Viviendas,,3357,Plazas,,5.23712948517941,Plazas,,1.94975057792919,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306506,Distritos,,36,Viviendas,,136,Plazas,,3.77777777777778,Plazas,,0.283442248641839,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306505,Distritos,,62,Viviendas,,236,Plazas,,3.80645161290323,Plazas,,0.402362255824518,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306503,Distritos,,31,Viviendas,,114,Plazas,,3.67741935483871,Plazas,,0.213513327364144,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306502,Distritos,,33,Viviendas,,141,Plazas,,4.27272727272727,Plazas,,0.217305412880284,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306501,Distritos,,19,Viviendas,,77,Plazas,,4.05263157894737,Plazas,,0.142503562589065,Porcentaje,2024M11,03,Alicante/Alacant,03065,Elx/Elche
0306604,Distritos,,10,Viviendas,,43,Plazas,,4.3,Plazas,,0.0823994726433751,Porcentaje,2024M11,03,Alicante/Alacant,03066,Elda
0306605,Distritos,,8,Viviendas,,31,Plazas,,3.875,Plazas,,0.111716240748499,Porcentaje,2024M11,03,Alicante/Alacant,03066,Elda
0306602,Distritos,,0,Viviendas,,0,Plazas,Área sin viviendas turísticas. No se proporciona el dato por carecer de sentido.,,Plazas,,0,Porcentaje,2024M11,03,Alicante/Alacant,03066,Elda
0306603,Distritos,,11,Viviendas,,43,Plazas,,3.90909090909091,Plazas,,0.694444444444444,Porcentaje,2024M11,03,Alicante/Alacant,03066,Elda
0306601,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.0275406224180667,Porcentaje,2024M11,03,Alicante/Alacant,03066,Elda
0306701,Distritos,,5,Viviendas,,27,Plazas,,5.4,Plazas,,4.03225806451613,Porcentaje,2024M11,03,Alicante/Alacant,03067,Fageca
0306801,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,1.23456790123457,Porcentaje,2024M11,03,Alicante/Alacant,03068,Famorca
0306901,Distritos,,501,Viviendas,,2723,Plazas,,5.43512974051896,Plazas,,7.63719512195122,Porcentaje,2024M11,03,Alicante/Alacant,03069,Finestrat
0307001,Distritos,,46,Viviendas,,206,Plazas,,4.47826086956522,Plazas,,1.25751776927283,Porcentaje,2024M11,03,Alicante/Alacant,03070,Formentera del Segura
0307102,Distritos,,26,Viviendas,,130,Plazas,,5,Plazas,,1.10122829309615,Porcentaje,2024M11,03,Alicante/Alacant,03071,Gata de Gorgos
0307101,Distritos,,4,Viviendas,,14,Plazas,,3.5,Plazas,,0.257234726688103,Porcentaje,2024M11,03,Alicante/Alacant,03071,Gata de Gorgos
0307201,Distritos,,12,Viviendas,,32,Plazas,,2.66666666666667,Plazas,,2.65486725663717,Porcentaje,2024M11,03,Alicante/Alacant,03072,Gaianes
0307301,Distritos,,1,Viviendas,,4,Plazas,,4,Plazas,,0.434782608695652,Porcentaje,2024M11,03,Alicante/Alacant,03073,Gorga
0307401,Distritos,,9,Viviendas,,41,Plazas,,4.55555555555556,Plazas,,0.761421319796954,Porcentaje,2024M11,03,Alicante/Alacant,03074,Granja de Rocamora
0307501,Distritos,,27,Viviendas,,98,Plazas,,3.62962962962963,Plazas,,8.88157894736842,Porcentaje,2024M11,03,Alicante/Alacant,03075,"Castell de Guadalest, el"
0307601,Distritos,,533,Viviendas,,2731,Plazas,,5.12382739212008,Plazas,,2.08904914948656,Porcentaje,2024M11,03,Alicante/Alacant,03076,Guardamar del Segura
0307701,Distritos,,21,Viviendas,,124,Plazas,,5.90476190476191,Plazas,,0.87463556851312,Porcentaje,2024M11,03,Alicante/Alacant,03077,"Fondó de les Neus, el/Hondón de las Nieves"
0307801,Distritos,,9,Viviendas,,48,Plazas,,5.33333333333333,Plazas,,0.795755968169761,Porcentaje,2024M11,03,Alicante/Alacant,03078,Hondón de los Frailes
0307902,Distritos,,2,Viviendas,,9,Plazas,,4.5,Plazas,,0.0517063081695967,Porcentaje,2024M11,03,Alicante/Alacant,03079,Ibi
0307903,Distritos,,3,Viviendas,,11,Plazas,,3.66666666666667,Plazas,,0.0576368876080692,Porcentaje,2024M11,03,Alicante/Alacant,03079,Ibi
0307901,Distritos,,8,Viviendas,,37,Plazas,,4.625,Plazas,,0.268096514745308,Porcentaje,2024M11,03,Alicante/Alacant,03079,Ibi
0308001,Distritos,,3,Viviendas,,18,Plazas,,6,Plazas,,0.226073850791258,Porcentaje,2024M11,03,Alicante/Alacant,03080,Jacarilla
0308101,Distritos,,4,Viviendas,,32,Plazas,,8,Plazas,,0.715563506261181,Porcentaje,2024M11,03,Alicante/Alacant,03081,Xaló
0308102,Distritos,,59,Viviendas,,350,Plazas,,5.93220338983051,Plazas,,3.50356294536817,Porcentaje,2024M11,03,Alicante/Alacant,03081,Xaló
0308203,Distritos,,2790,Viviendas,,17269,Plazas,,6.18960573476703,Plazas,,13.7397813454151,Porcentaje,2024M11,03,Alicante/Alacant,03082,Xàbia/Jávea
0308202,Distritos,,258,Viviendas,,1715,Plazas,,6.64728682170543,Plazas,,8.57712765957447,Porcentaje,2024M11,03,Alicante/Alacant,03082,Xàbia/Jávea
0308201,Distritos,,155,Viviendas,,857,Plazas,,5.52903225806452,Plazas,,4.42225392296719,Porcentaje,2024M11,03,Alicante/Alacant,03082,Xàbia/Jávea
