id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
901938,"5. ALMERÍA.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.40036,-5.99703,Entire home/apt,119,2,7,2023-10-01,0.05,22,265,0,A/SE/00094
901976,"5. MÁLAGA.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.39995,-5.99648,Entire home/apt,119,2,6,2024-05-05,0.04,22,239,1,A/SE/00094
902992,Apartment Constitución VI,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Cruz,37.38292,-5.99368,Entire home/apt,100,3,27,2023-09-04,0.21,32,247,0,A/SE/00141
903029,Apartamento Constitución V,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Cruz,37.38294,-5.99313,Entire home/apt,121,3,74,2023-10-04,0.58,32,290,0,A/SE/00141
903045,ESTUDIO CONSTITUCIÓN IV,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Cruz,37.3833,-5.9929,Entire home/apt,123,3,31,2024-03-19,0.21,32,297,0,A/SE/00141
903380,"Casa Relator. 3 bedrooms, 2 bathrooms",4827501,Veoapartment,Casco Antiguo,San Gil,37.40034,-5.99192,Entire home/apt,146,1,234,2025-03-16,1.68,5,324,25,VUT/SE/02112
903396,Feria1B - Modern studio in Macarena,4827501,Veoapartment,Casco Antiguo,Feria,37.39855,-5.99154,Entire home/apt,73,1,338,2025-03-26,2.33,5,261,35,VUT/SE/02110
903399,Feria 2B - Studio in Macarena,4827501,Veoapartment,Casco Antiguo,Feria,37.39855,-5.99154,Entire home/apt,81,1,262,2025-03-25,2.03,5,235,33,VUT/SE/02110
903408,Feria2A - in Macarena neighbourhood,4827501,Veoapartment,Casco Antiguo,Feria,37.39855,-5.99154,Entire home/apt,73,1,216,2025-03-24,1.54,5,281,26,VUT/SE/02110
903791,"5. SEVILLA.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Gil,37.400793684612445,-5.9949377342301755,Entire home/apt,119,2,4,2024-05-31,0.03,22,269,1,A/SE/00094
904628,Apartamentos Sevilla,4830830,Alejandro,Casco Antiguo,San Lorenzo,37.39839,-5.99436,Entire home/apt,,2,0,,,2,0,0,A/SE/00051
904946,"5. JAÉN.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.40187,-5.99723,Entire home/apt,119,2,7,2023-04-09,0.05,22,291,0,A/SE/00094
904975,"7. MAESTRANZA 1.(2Bedrooms,1sofabed,WIFI)",4813585,Francisco,Casco Antiguo,Arenal,37.38843,-5.99762,Entire home/apt,128,2,5,2022-06-26,0.04,22,227,0,A/SE/00112
904994,"7. MAESTRANZA 2.(2Bedrooms,1sofabed,WIFI,balcony)",4813585,Francisco,Casco Antiguo,Arenal,37.38798,-5.99743,Entire home/apt,155,2,7,2024-12-09,0.05,22,207,1,A/SE/00112
905124,Apartment constitución III,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Cruz,37.38262,-5.99389,Entire home/apt,107,3,37,2024-01-29,0.32,32,299,0,A/SE/00141
905127,Charming Studio constitution II,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Arenal,37.38471,-5.99487,Entire home/apt,107,3,9,2024-01-14,0.08,32,0,0,A/SE/00141
905130,Apartment Constitución I,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Cruz,37.38495,-5.99313,Entire home/apt,98,3,3,2019-01-13,0.02,32,0,0,A/SE/00141
906052,4 rooms. Individual or complete rental. Central.,3067388,Miguel,Los Remedios,Los Remedios,37.37568,-6.00148,Private room,10,4,0,,,3,270,0,Codigo registro turistico: VTF/HU/01096
927430,"5. JERÉZ.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.40014976756938,-5.995507821776458,Entire home/apt,119,2,8,2024-04-08,0.05,22,263,1,A/SE/00080
927456,"5. RONDA.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.40221,-5.99705,Entire home/apt,119,2,2,2024-06-03,0.01,22,282,1,A/SE/00094
927591,Triana Best Location Apartment -VFT/SE/00913,2584848,Jose Manuel,Triana,Triana Casco Antiguo,37.38413,-6.00325,Entire home/apt,86,1,42,2025-03-24,0.32,3,148,11,VFT/SE/00913
930946,"5. CÁDIZ.(2Bedrooms,1sofabed)",4813585,Francisco,Casco Antiguo,San Gil,37.40201,-5.99499,Entire home/apt,119,2,3,2022-05-22,0.02,22,261,0,A/SE/00094
931171,"7. MAESTRANZA 3.(2Bedrooms,1sofabed,WIFI,balcony)",4813585,Francisco,Casco Antiguo,Arenal,37.38642,-5.99871,Entire home/apt,135,2,29,2025-03-01,0.20,22,218,3,A/SE/00112
931173,"7. MAESTRANZA 4.(2Bedrooms,1sofabed,WIFI,balcony)",4813585,Francisco,Casco Antiguo,Arenal,37.38672,-5.99926,Entire home/apt,145,2,23,2024-11-03,0.16,22,208,1,A/SE/00112
935836,"0. CATEDRAL 1.(Studio,1sofabed,WIFI,balcony)",4813585,Francisco,Casco Antiguo,Arenal,37.38748,-5.996,Entire home/apt,80,2,8,2023-11-21,0.06,22,253,0,VFT/SE/148
936871,CASA PUERTA REAL.PLAZA PARKING GRATIS!!!. Centro,2746843,Dolores,Casco Antiguo,Museo,37.39317,-6.00238,Entire home/apt,195,2,17,2025-03-16,0.24,1,350,5,CTC-201900003738
937355,Penthouse! Center of Seville! 2 BR + 2 bath!,2300263,Bradford,Casco Antiguo,"Encarnación, Regina",37.392792,-5.989671,Entire home/apt,138,1,347,2025-03-12,2.40,10,325,22,VUT/SE/13538
938631,nice apartament center private cour,1391956,Jorge,Casco Antiguo,Alfalfa,37.39242,-5.99234,Entire home/apt,97,2,394,2025-03-11,2.69,5,70,53,vft/se/0398
938813,Habitacion with sunny terrace B&B,3540583,Maria Jose,Sur,Huerta de la Salud,37.37301,-5.98096,Private room,54,1,417,2025-03-09,2.88,10,343,24,VFT/SE/04157
939437,"4. HUELVA.(1Bedroom,1sofabed,WIFI)",4813585,Francisco,Casco Antiguo,San Lorenzo,37.40176,-5.99731,Entire home/apt,80,2,7,2024-12-09,0.09,22,254,1,A/SE/00094
940632,"4. OSUNA.(1Bedroom,1sofabed,WIFI)",4813585,Francisco,Casco Antiguo,San Gil,37.4017,-5.99501,Entire home/apt,85,2,1,2023-05-21,0.04,22,241,0,A/SE/00094
942524,"6. MARBELLA.(3Bedroom,1sofabed,WIFI,terrace)",4813585,Francisco,Casco Antiguo,San Gil,37.402,-5.99502,Entire home/apt,159,2,42,2025-02-24,0.29,22,265,3,A/SE/00080
948514,Pet Friendly and Family Apartment in Seville,4502723,Enrique,Casco Antiguo,San Vicente,37.3964,-5.99596,Entire home/apt,161,2,20,2024-02-20,0.19,5,283,0,A/SE/00089
951283,Live the most authentic Sevilla in TRIANA,5160972,Maribel,Triana,Triana Oeste,37.38929,-6.00868,Entire home/apt,60,2,631,2025-03-18,4.34,2,278,68,VFT/SE/530
954305,Rey de Sevilla Flats Macarena. Historic city walls,82047749,Rafael,Casco Antiguo,San Julián,37.4001,-5.98746,Entire home/apt,113,1,156,2025-02-27,1.07,10,216,37,A/SE/00091
957149,Apartment next to the Cathedral. FREE WIFI,4614348,Celia,Casco Antiguo,San Bartolomé,37.38764,-5.98918,Entire home/apt,,2,66,2020-02-24,0.46,1,0,0,VFT/SE/00406
982057,HOSTLY SIERPES B -Center-Fibre-Parking Optional,3173171,Joaquín Y Natalia,Casco Antiguo,Alfalfa,37.39064,-5.99453,Entire home/apt,125,2,733,2025-03-21,5.02,31,27,85,A/SE/00268
985433,LF PARKING INCLUDED. Loft adjacent to Santa Cruz,5406544,Nacho,Nervión,San Bernardo,37.38426,-5.98615,Entire home/apt,137,2,570,2025-02-28,3.91,10,262,33,VFT/SE/00222
986180,Happy house in Seville! Viriato12 Room Type E(1/2),5411922,Erna,Casco Antiguo,Feria,37.39664,-5.99347,Private room,26,5,97,2024-12-20,0.67,21,295,6,VFT/SE/00543
1010304,The Elvira Apartment,4646262,Irene,Casco Antiguo,Santa Cruz,37.3852,-5.98951,Entire home/apt,94,3,101,2025-01-10,0.73,2,242,18,CTC-2018125628
1011313,ESTUDIO A DOS MINUTO DE LA CATEDRAL,3767896,María,Casco Antiguo,Alfalfa,37.39046,-5.99371,Entire home/apt,,60,9,2024-03-31,0.10,4,3,1,
1030550,Boho chic apartment next to Mercado de Triana,2118460,Rocio,Triana,Triana Casco Antiguo,37.38501,-6.00458,Entire home/apt,77,3,411,2025-03-09,2.91,4,147,31,VFT/SE/963
1037431,Beautiful apartment roofterrace,5711196,Monte,Casco Antiguo,Santa Catalina,37.3912,-5.98601,Entire home/apt,97,2,606,2025-03-23,4.16,2,86,46,VFT/SE/03507
1038096,Alameda Apartment B in Seville,4735558,Ana Maria,Casco Antiguo,Feria,37.39645,-5.99212,Entire home/apt,88,3,90,2025-01-01,0.62,3,313,10,VFT/SE/01054
1050524,"Designer, Industrial Style Studio Apartment",3121992,María Victoria,Casco Antiguo,Feria,37.39655,-5.99068,Entire home/apt,145,3,414,2025-03-10,2.92,2,77,31,VUT/SE/00326
1056030,Alameda Attic A in downtown Seville,4735558,Ana Maria,Casco Antiguo,Feria,37.39837,-5.99344,Entire home/apt,70,4,93,2025-02-22,0.70,3,271,5,
1070489,"Céntrico Calle Olavide, habitacion privada 2.",5889301,Lorena,Casco Antiguo,Alfalfa,37.39267,-5.99574,Private room,459,1,101,2025-02-26,0.91,5,41,3,H/SE/00427
1075276,"Pleno centro, moderno y confortable",5915983,Leonardo,Casco Antiguo,San Vicente,37.39586,-5.99934,Entire home/apt,76,3,52,2025-03-01,0.39,1,302,8,VFT/SE/04973
1086292,Bonito apartamento en Sevilla,5936031,Maria,Macarena,"León XIII, Los Naranjos",37.40403,-5.98642,Entire home/apt,,3,8,2025-01-26,0.06,1,2,4,Exempt
1108421,Quiet Room in the City Center,6085610,María José,Casco Antiguo,Santa Catalina,37.3916,-5.9862,Private room,90,1,223,2025-03-02,1.56,3,89,16,VFT/SE/00898
1120896,"2BR Private Terrace, Parking, Tapas & Market",5113729,Alexis,Casco Antiguo,Feria,37.39993,-5.99083,Entire home/apt,125,3,416,2025-03-22,2.90,2,0,44,VFT/SE/00114
1123440,APARTAMENTO CON TERRAZA PRIVADA   VFT/SE/00595,6162974,Javier,Triana,Triana Casco Antiguo,37.38369,-6.00067,Entire home/apt,427,2,527,2025-01-17,3.71,4,167,41,VFT/SE/00595
1126962,APARTAMENTO INMEJORABLE SITUACION,6182724,Ricardo,Casco Antiguo,Museo,37.38985,-6.00038,Entire home/apt,123,2,356,2025-03-08,2.46,1,119,24,VFT/SE/00029
1128423,FLAT IN THE CENTRE. NEW WIFI,4120718,Verónica,Casco Antiguo,San Lorenzo,37.3971,-5.99504,Entire home/apt,69,3,161,2025-03-25,1.24,1,0,46,VFT/SE/04984
1134676,HABITACION ACOGEDORA Y SENCILLA.FIBES/AEROPUERTO,6224025,Esther,Este - Alcosa - Torreblanca,"Palacio Congresos, Urbadiez, Entrepuentes, Jardines del Eden",37.39944,-5.93835,Private room,48,1,203,2025-03-10,1.47,3,296,34,VFT/SE/02196
1144751,Habitación 3 en casa con encanto,6428896,Juan Antonio,Casco Antiguo,Santa Cruz,37.38661,-5.98889,Private room,39,2,546,2025-03-23,3.98,3,103,64,VFT-01055
1174621,Habitación 1 en casa con encanto,6428896,Juan Antonio,Casco Antiguo,Santa Cruz,37.38661,-5.98889,Private room,52,2,611,2025-03-20,4.30,3,89,60,VFT-01055
1174622,Habitación 2 en casa con encanto,6428896,Juan Antonio,Casco Antiguo,Santa Cruz,37.38661,-5.98889,Private room,40,2,547,2025-03-25,3.82,3,88,71,VFT-01055
1246335,Silencioso apartamento en Alameda-Centro Histórico,5241706,Manu,Casco Antiguo,San Gil,37.40039,-5.99065,Entire home/apt,67,4,422,2025-02-28,3.00,1,0,49,VUT/SE/00122
1261779,Room in the center of Sevilla-Red,3442669,Luis,Casco Antiguo,San Gil,37.40271,-5.99417,Private room,31,2,539,2025-03-09,3.77,2,98,36,VFT/SE/00702
1277335,Extraordinary duplex penthouse .,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Catalina,37.39229,-5.9879,Entire home/apt,216,3,38,2024-09-26,0.30,32,306,2,A/SE/08976
1313371,Unique Apartment in La Alameda - City center,3997451,Marta,Casco Antiguo,San Gil,37.40167,-5.99341,Entire home/apt,65,2,202,2025-03-03,1.51,1,324,30,CTC-2019128409
1314735,Comfortable Apartment in Seville,7143445,Maria,Casco Antiguo,Santa Cruz,37.38523,-5.98831,Entire home/apt,165,2,114,2024-07-14,0.84,5,118,3,A/SE/00152
1400991,Acogedor Apto en casa S.XIX.Centro Historico. WIFI,5711196,Monte,Casco Antiguo,San Bartolomé,37.39124,-5.9861,Entire home/apt,74,2,518,2025-03-24,3.66,2,102,52,VFT/SE/03507
1439591,"El Colmo, Sunny Attic with Terrace  VFT/SE/00245",6610304,Alexandra,Casco Antiguo,San Vicente,37.39417,-6.00042,Entire home/apt,141,4,115,2025-03-09,0.84,1,235,8,VFT/SE/00245
1454726,ALAMEDA AREA APARTMENT 2°,443808555,Demetrio,Casco Antiguo,Feria,37.39897,-5.99121,Entire home/apt,72,3,483,2025-03-16,3.43,3,138,46,VFT/SE/02158
1517058,APT b/w Cathedral & Metropol,8099629,José Esteban,Casco Antiguo,Alfalfa,37.39112,-5.9921,Entire home/apt,95,2,316,2025-03-16,2.28,1,102,28,NumRTA   VFT/SE/00270
1521857,CENTRAL AND COSY NEAR CATHEDRAL. VFT/SE/03165,6654906,Sandra,Casco Antiguo,Alfalfa,37.38981,-5.99485,Entire home/apt,64,3,178,2025-03-03,1.27,1,200,7,VFT/SE/03165
1544126,Room Center 1.Private WC.Aire A.AC Terrace. Orange,3442669,Luis,Casco Antiguo,San Gil,37.40183,-5.99465,Private room,31,2,475,2025-03-09,3.40,2,97,41,VFT/SE/00702
1547751,SUPER VIEWS WITH THE BEST TERRACE,2705030,Francisco,Casco Antiguo,Alfalfa,37.3903,-5.9933,Entire home/apt,149,3,141,2025-02-21,1.09,8,36,16,VFT/SE/00919
1548526,Loft en el barrio de La Macarena,8250800,Antonio,Casco Antiguo,San Gil,37.39988,-5.98697,Entire home/apt,63,2,103,2023-05-26,0.75,1,158,0,VFT/SE/01731
1564014,Furnished apartment in Alfalfa,8294853,Juan Jose,Casco Antiguo,Santa Cruz,37.38874,-5.99285,Entire home/apt,73,1,987,2025-03-10,7.08,1,241,102,VFT/SE/01596
1582326,"GIRALDA HOUSE (Cathedral, Wifi, AC)",8364520,Pablo,Casco Antiguo,Santa Cruz,37.38733,-5.99323,Entire home/apt,222,3,487,2025-03-17,3.53,2,250,49,VFT/SE/0092
1636053,"""PINK apartment"" 481 positive reviews",7559727,Cristina,Casco Antiguo,Santa Cruz,37.38845,-5.99263,Entire home/apt,126,3,348,2025-03-11,2.49,2,277,30,"This house complies with the requirements of Decree 28/2016 of 2 February and other regulations applicable to the exercise of this tourist activity in terms of dimensions, furniture, equipment and services . This holiday home is registered in the Tourist Registry of Andalusia with codeVFT/SE/02271License of registration"
1643282,Cozy attic in the center of town,8722148,Federico,Casco Antiguo,Arenal,37.38815,-5.99752,Entire home/apt,68,3,356,2025-02-24,2.81,2,135,35,VFT/SE/01465
1670966,Habitación confortable enTRIANA VUT/SE/00918,5662133,Ana Paola Y Pedro,Triana,Triana Este,37.37657,-6.00515,Private room,52,3,150,2025-03-09,1.17,1,51,20,VFT/SE/00918
1680385,Habitación doble  en barrio Triana,2475488,Alicia,Triana,Triana Este,37.37841,-6.0044,Private room,34,2,296,2025-03-01,2.14,2,50,40,Exempt
1707432,Apartamento Almirante Hoyos I,9009234,Clara,Casco Antiguo,Alfalfa,37.38941,-5.99009,Entire home/apt,340,2,225,2025-02-28,1.64,5,197,2,VFT/SE/01249
1710486,Street Cathedral Sevilla II,9023860,Turicasa,Casco Antiguo,Arenal,37.38623,-5.99466,Entire home/apt,176,2,45,2023-10-27,0.36,4,80,0,VFT/SE/10595
1714467,Apartamento Almirante Hoyos II,9009234,Clara,Casco Antiguo,Alfalfa,37.3895,-5.98971,Entire home/apt,,2,222,2025-02-28,1.60,5,188,6,VFT/SE/01250
1714668,Apartamento Almirante Hoyos III,9009234,Clara,Casco Antiguo,Alfalfa,37.3895,-5.98971,Entire home/apt,,2,265,2024-11-25,1.92,5,191,9,VFT/SE/01253
1750054,Precioso Estudio en la Sevilla Histórica,6085610,María José,Casco Antiguo,Santa Catalina,37.39185,-5.98674,Entire home/apt,74,3,506,2025-03-11,3.67,3,72,33,VFT/SE/02026
1784618,Sta. Catalina | Top-floor central,3858271,Inmaculada,Casco Antiguo,Santa Catalina,37.39243,-5.98802,Entire home/apt,170,3,456,2025-03-12,3.33,2,91,51,VUT/SE/00654
1819482,Center-  bedroom and Terrace / ocre,3540583,Maria Jose,Sur,El Porvenir,37.37185,-5.98286,Private room,36,1,240,2025-03-11,1.77,10,315,34,VFT/SE/04157
1825776,Casa con piscina a 8 km. del centro de Sevilla,4618098,M Victoria,Macarena - Norte,Valdezorras,37.4332,-5.91153,Entire home/apt,144,5,42,2025-02-28,0.35,1,165,6,Exempt
1846844,"PRIVATE,PARKING FREE. APTO.JUST HISTORICAL  CENTER",9239534,Rosario,Casco Antiguo,"Encarnación, Regina",37.39515,-5.99574,Entire home/apt,83,1,538,2025-03-25,3.88,2,211,85,VFT/SE/00176
1855831,Ático de Sevilla,8359913,Manuel,Casco Antiguo,San Lorenzo,37.39926,-5.99466,Entire home/apt,96,3,100,2025-02-10,0.75,2,166,17,VFT/SE/03538
1871218,Ático apartamento VFT/SE/00804,9751847,Joaquín,Macarena,"León XIII, Los Naranjos",37.40462,-5.98416,Entire home/apt,76,1,1038,2025-03-22,7.53,2,339,106,VFT/SE/00804
1873121,Casa Anna,9684606,Anna,Casco Antiguo,San Lorenzo,37.39736530225332,-5.995307118918859,Entire home/apt,54,3,99,2025-03-26,0.72,1,48,44,CTC-2018179396
1874696,Penthouse with private terrace in Santa Cruz.,9649853,Nacho,Casco Antiguo,San Bartolomé,37.38778,-5.98655,Entire home/apt,121,5,194,2025-03-19,1.45,18,98,38,VUT/SE/00511
1882695,Typical apartment in Seville,9800002,Juan Carlos,Casco Antiguo,Alfalfa,37.39222,-5.99111,Entire home/apt,100,2,258,2025-03-20,1.94,1,162,36,SVF/SE/00112
1884790,Charming WHITE LOFT: peaceful in the city old town,2564339,Alfonso,Casco Antiguo,Alfalfa,37.3891,-5.99181,Entire home/apt,143,3,232,2025-03-08,2.13,5,55,34,VUT/SE/00479
1890596,5 minutes walk from the Cathedral!,4653961,Rocio Y Daniel,Casco Antiguo,Santa Cruz,37.38586,-5.98776,Entire home/apt,134,3,44,2023-05-06,0.39,32,279,0,A/SE/00114
1901168,NICE LOFT PENTHOUSE + ROOF + WiFi,1428269,Actua Y Gestiona S.L.,Casco Antiguo,Alfalfa,37.39016,-5.99545,Entire home/apt,124,1,98,2025-03-01,0.71,4,87,2,NUMERO DE REGISTRO EN TURISMO. VFT/SE/00850
1905697,Apartamento con piscina en  casco antiguo,9891628,Maria Teresa,Casco Antiguo,San Bartolomé,37.39014,-5.98711,Entire home/apt,91,2,373,2025-03-03,2.80,2,83,45,VFT/SE/00622
1917172,"AMAZING PENTHOUSE/VIEW IN TRIANA, JACUZZI, CENTRO",589600,Miguel,Triana,Triana Casco Antiguo,37.38722,-6.00405,Entire home/apt,231,3,274,2025-03-14,2.00,5,280,21,
1962902,Penthouse + terrace historic center,4653961,Rocio Y Daniel,Casco Antiguo,San Bartolomé,37.38951,-5.98695,Entire home/apt,120,3,137,2025-03-23,1.05,32,211,8,A/SE/00157
1963390,Loft + terrace facing Cathedral,4653961,Rocio Y Daniel,Casco Antiguo,Santa Cruz,37.38686,-5.99262,Entire home/apt,188,3,291,2025-03-21,2.17,32,245,26,A/SE/00124
1974319,Unique and charming in the historic center WIFI,10192321,Alberto,Casco Antiguo,Santa Catalina,37.3944,-5.98759,Entire home/apt,96,2,369,2025-03-23,2.68,1,172,16,VFT/SE/00302
1996815,Alquilo habitacion individual muy buena zona,10290107,Rocio,Nervión,La Calzada,37.39075,-5.97807,Private room,32,2,148,2025-02-17,1.12,2,89,26,VFT/SE/05397
1997113,Nice apartment in San Pablo,10291119,Maria Jose,San Pablo - Santa Justa,San Pablo A y B,37.39333,-5.96331,Entire home/apt,43,2,405,2025-01-19,2.96,1,179,46,VFT/SE/01608
1998409,Pet Friendly apartment in Seville,4502723,Enrique,Casco Antiguo,San Lorenzo,37.39884,-5.99776,Entire home/apt,119,2,2,2025-03-14,0.02,5,300,1,A/SE/00089
2026727,Centro Alameda de Hércules-Precioso bajo,10332124,Rosa Maria,Casco Antiguo,Feria,37.39812,-5.99211,Entire home/apt,80,2,474,2025-03-05,3.46,2,37,39,VFT/SE/04180
2031643,Magnífico duplex con terraza.,4790497,Apartamentos Diaber - Book Seville,Casco Antiguo,Santa Catalina,37.39188,-5.98793,Entire home/apt,164,3,69,2025-02-09,0.52,32,310,8,A/SE/08754
2076827,Toreador Apartment Historical Center 5 pax,860055,Maria,Casco Antiguo,San Bartolomé,37.38699,-5.98904,Entire home/apt,130,3,124,2024-10-01,0.92,24,211,1,VFT/SE/01233
2077150,Attic apartment with beautiful view,10598493,Frank,Casco Antiguo,Alfalfa,37.39143,-5.99268,Entire home/apt,87,3,56,2025-02-15,0.52,1,163,21,VCT/SE/00955
2078545,B&B Bonito atico con terraza y sol,3540583,Maria Jose,Sur,El Porvenir,37.37231,-5.9832,Private room,89,1,189,2024-12-14,1.38,10,30,5,VFT/SE/04157
2090360,Modern Apartment in Seville 1,4711872,Cristi,Casco Antiguo,Santa Catalina,37.39425,-5.98552,Entire home/apt,130,1,9,2025-02-26,0.07,2,295,4,
2094891,Modern Apartment in Seville 2,4711872,Cristi,Casco Antiguo,Santa Catalina,37.39282,-5.98546,Entire home/apt,103,1,3,2023-03-30,0.03,2,316,0,
2132907,"Monsalves. 6 bedrooms, 5 bathrooms, patio, terrace",10399516,Manuel,Casco Antiguo,Museo,37.39231,-5.99888,Entire home/apt,598,1,105,2025-03-16,0.79,1,0,13,VUT/SE/00926
2150004,Central luxury duplex big terrace,1206650,Daniel,Casco Antiguo,Arenal,37.38929129479336,-5.99775556686465,Entire home/apt,120,5,97,2025-03-23,0.72,1,74,17,VUT/SE/00599
2155415,PARKING Apt 2D. Charming Quiet WiFi,10610200,Susana,Sur,Huerta de la Salud,37.37835,-5.98124,Entire home/apt,98,2,853,2025-03-11,6.31,2,220,109,VFT/SE/02387
2187499,"Rooftop bedroom, lovely terrace. Macarena-Centre",82047749,Rafael,Casco Antiguo,San Gil,37.40102,-5.98717,Entire home/apt,104,1,89,2025-03-22,0.66,10,142,27,A/SE/00091
2246553,COSY DOUBLE ROOM + PRIVATE BATHROOM SEVILLA CENTER,8708643,Antonio,Casco Antiguo,San Julián,37.39694,-5.98677,Private room,72,5,37,2023-10-02,0.28,1,0,0,VFT/SE/04188
2252543,Nice room +free parking,10652442,Rosi,Macarena - Norte,La Bachillera,37.42746,-5.98645,Private room,,2,81,2018-10-18,0.60,2,0,0,VFT/SE/03774
2255287,"DescubreHome Atico Santa Cruz, Terraza Privada",464202244,Ramon,Casco Antiguo,Santa Cruz,37.38585023270067,-5.990198850631714,Entire home/apt,278,1,212,2025-03-23,1.60,5,198,43,VFT/SE/06715
2300211,Apartamento moderno centro Sevilla,7143445,Maria,Casco Antiguo,Santa Cruz,37.38606,-5.9894,Entire home/apt,135,2,76,2024-12-10,0.57,5,78,15,A/SE/00152
2302364,Apartamento Ideal estancias Sevilla,7143445,Maria,Casco Antiguo,Santa Cruz,37.38584,-5.9881,Entire home/apt,159,2,24,2024-12-26,0.18,5,118,4,A/SE/00152
2302508,Amplio apartamento centro de Sevilla,7143445,Maria,Casco Antiguo,Santa Cruz,37.38543,-5.98914,Entire home/apt,168,2,29,2024-11-19,0.23,5,93,3,A/SE/00152
2312649,Postigo Loft  -  Best location in Casco Antiguo,11810362,Cris,Casco Antiguo,Arenal,37.38596725463867,-5.998847961425781,Entire home/apt,164,3,331,2025-03-23,2.47,2,198,46,VFT/SE/01158
2321424,River House Seville Old Town 7 pax VFT/SE/01066,860055,Maria,Casco Antiguo,Arenal,37.38412,-5.99496,Entire home/apt,330,3,141,2025-02-21,1.10,24,186,8,VFT/SE/01066
2327674,Céntrico apartamento casa Sevillana,7143445,Maria,Casco Antiguo,San Bartolomé,37.38594,-5.98718,Entire home/apt,159,2,46,2025-01-27,0.37,5,121,5,A/SE/00152
2330233,Atico Duplex,11901530,Elisa,Casco Antiguo,Alfalfa,37.39215,-5.99308,Entire home/apt,102,2,310,2025-02-23,2.32,1,263,25,VFT/SE/00346
2342762,"LOFT ALAMEDA, WIFI PARKING DOWNTOWN",589600,Miguel,Casco Antiguo,San Lorenzo,37.39713,-5.99531,Entire home/apt,109,3,172,2025-03-10,1.33,5,317,23,
